,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
7810,Taste Me: Death-scort Service Part 3,Horror,en,Gatorblade Films-The Sleaze Box,0,0,105,Released,2018,There's a killer on the loose and there strangling hookers mostly from an escort service called Tasty Chicks. Police are on the case and are trying to track down the killer. Meanwhile a drifter is picked up by one of the hookers after he saves her from an abusive john. He is brought back to there whore house after he was shot by the john and is nursed back to health. He is offered a job to protect the girls from the killer targeting them. But he soon discovers something is strange going on in the house and there is more of a threat than just the strangler on the loose.,1,,
7817,The Great Pretender,Drama-Comedy-Romance,en,BRIC TV-Factory 25 Productions,0,0,71,Released,2018,The lives of a French theater director her ex-boyfriend and the two actors playing them intersect dramatically.,1,,92
7818,Legend of Demoniac,Horror,en,Moonlight Films,0,0,90,Released,2018,Demoniac an ages-old evil becomes entranced with a beautiful artist and when he takes her captive a professor must risk everything to find the woman before time runs out for her.,1,,
7827,Skeletons in the Closet,Horror,en,Scotchworthy Productions-The Line Film Company,0,0,82,Released,2018,Skeletons in the Closet is a late-night horror anthology television series featuring The Widow and her dead husband Charlie. Each episode finds them providing hilarious commentary on a variety of B-movie horror films - some of which are terrifying! Their number one fan a precocious 11-year-old named Jamie never misses an episode. With her parents out for the evening Jamie sits down in front of the tube to devour the delectable terror but her favorite Friday night freak show is constantly interrupted by her annoying new babysitter Tina. If they can survive each other they may be able to survive the night!,1,40,35
7835,Abomination,Thriller-Horror-Crime-Mystery,en,Unitel Pictures-Underground Logic-Unitel Productions-Hit Productions,0,0,90,Released,2018,A young woman is found unconscious in a city street - claims to be another person who was brutally murdered two months earlier - escapes from a psychiatric hospital in order to prove her identity and find the truth about her life her death and her murderer.,1,,9
7840,Make Me Up,Science Fiction,en,Hopscotch Films,0,0,84,Released,2018,Siri wakes to find herself trapped inside a brutalist candy-coloured dreamhouse. Despite the cutesy decor the place is far from benign and she and her inmates are encouraged to compete for survival while being watched over by surveillance cameras 24/7. Presiding over the group is an authoritarian diva who speaks entirely with the voice of Kenneth Clark from the 1960s BBC series Civilisation. As she forces the women to go head-to-head in a series of demeaning tasks Siri with the help of fellow inmate Alexa starts subverting the rules and soon reveals the sinister truth that underpins their world.,1,,
7842,Happy Face,Drama,en,Les Films de La Mancha-Line & Content,0,0,100,Released,2018,Montreal 1992 —Estranged from his cancer-stricken mother Stan a quixotic 19-year-old dons a disguise and joins a therapy workshop for disfigured patients in a misguided attempt to reconnect with her.,1,100,
7845,Regarding the Case of Joan of Arc,Drama,en,Monte Carlo Pictures,0,0,85,Released,2018,A radical Christian terrorist in the United States claims to hear the voice of God commanding her to attack federal buildings.,1,,
7857,Deep End,Drama-Romance,en,Arclight Films,0,0,90,Released,2018,Sunitha aspires for what is not expected of her. She has to dig deep with a new resolve and confidence to overcome familiar cliches and introduce new lifestyle choices in a traditional community and rise above her father’s expectations to become her own woman.,1,82,59
7861,Running Through Darkness,Drama-Crime-Thriller,en,Visually Hidden,0,0,101,Released,2018,Calvin Jacobs (Landon Beard) discovers the body of a young woman who has been beaten and left for dead. He recognizes her as Robin a college crush from his undergraduate years. Unknowingly Calvin has just taken his first steps into a dark and dangerous world. It is not long before Robin (Lillian Bornstein) returns to Calvin with a bold request -- she wants him to kill the man that victimized her.,1,,
7863,The Things We Do When We're Alone,Drama-Comedy-Music,en,Dinosaur Hawk Films,0,0,90,Released,2018,A depressed punk fan and her supportive friend hit upon a rare opportunity to see her favorite band perform.,1,,
7866,The Quinceañera,Thriller-Crime-Drama,en,Luchagore Productions-Stage 13,0,0,80,Released,2018,A coming-of-age revenge tale centered on a family’s tragic twist of fate that takes place at a girl’s quinceañera. The celebration turns into a life-changing moment as our young innocent girl transforms into a gutsy heroine to avenge her family’s death.,1,,
7870,The ROH Live: Tosca,Music,en,Royal Opera House,0,0,180,Released,2018,The painter Mario Cavaradossi helps a fugitive escape – and so attracts the attention of Scarpia the sadistic Chief of Police. Scarpia captures Cavaradossi and has him tortured within earshot of his lover the singer Tosca.  Scarpia sentences Cavaradossi to death – but promises Tosca that her lover can be saved if she gives herself to Scarpia. Tosca consents but as soon as the order has been given kills Scarpia. Scarpia’s menace continues even in death: betrayed by a double-cross Cavaradossi dies and Tosca leaps to her death.,1,,
7902,Foxy,Drama-Comedy,en,Toronto Metropolitan University,0,0,61,Released,2018,"Foxy tells the story of Penny Todd a 20 year old aspiring filmmaker who is desperately trying to keep a ""secret"" in order to feel ""normal"" in a world of unachievable societal beauty standards. At the age of ten Penny lost all of the hair on her body (eyebrows and all) due to an immune condition called alopecia. Since her diagnosis Penny has chosen not to tell a soul including her current boyfriend out of fear of being looked at as strange or ""ugly"". By hiding this condition Penny is soon forced to choose between what is more important: giving up on her relationship along with her dream of entering 'Moonwaltz Film Festival' or revealing her condition and opening herself up to potential ostracization shame and possibly the loss of her relationship.",1,,
7903,Sam and Elvis,Drama-Family,en,Ault Media,0,0,87,Released,2018,Sam is fifteen orphaned hiding a secret and has been living in foster care for the past year. Her Aunt Olina is a widowed recluse oddball who spends her life in a closed off home speaking to her dead taxidermies dog Elvis. Together the two learn to overcome the obstacles life has dealt them trust one another and become family.,1,,
7908,Madama Butterfly,Music,en,Royal Opera House,0,0,144,Released,2018,Puccini’s Japanese tragedy Madama Butterfly is given a ravishing production by The Royal Opera. Its alluring imagery of Japan from the 19th-century European Imagination heightens the intense clash of East and West. When the American naval officer Pinkerton seduces the young ‘Butterfly’ Cio-Cio-San he seems to promise every happiness – but his cruel abandonment leads to her tragic  self-sacrifice. Antonio Pappano Music Director of The Royal Opera and renowned for his interpretations of Puccini conducts an exceptionally fine cast with the Royal Opera Chorus and the Orchestra of the Royal Opera House.  Powerful performances show why Madama Butterfly remains one of the all-time operatic favourites.,1,,
7909,Boogie Man,Comedy-Music-Romance,en,Star Entertainment-ITN Distribution-GlobalWatch Films,0,0,99,Released,2018,A British-Indian teenager struggles with his cultural heritage in modern-day London falling for a white 20-something actress/model during a 1970s-themed exhibition and becoming obsessed with both her the fashion and music of a seemingly more glamorous '70s era all the while trying to keep his family's Indian traditionalism and the impending responsibilities of adulthood at bay.,1,,
