,title,genres,original_language,production_companies,budget,revenue,runtime (minutes),status,release_year,synopsis,fem,rotten_score,audience_score
4322,Dating Amber,Comedy-Drama-Romance,en,Samuel Goldwyn Films-Altitude Film Entertainment-Tilted Pictures,0,0,92,Released,2020,Eddie and Amber decide to stage a relationship in order to stop everyone speculating about their sexuality. Eddie is keen to follow his dad into the military while Amber dreams of moving to the liberal hub of London. The plan seems solid but as their arrangement begins to fall apart Eddie’s denial gets deeper as Amber realizes that a perilous future awaits her best friend unless she intervenes.,1,94,86
4325,Miss Fisher and the Crypt of Tears,Drama-Adventure-Mystery,en,Screen Australia-Film Victoria-Every Cloud Productions,0,0,102,Released,2020,After freeing a young Bedouin girl from her unjust imprisonment in Jerusalem an Australian adventuress together with her devoted police detective friend begins to unravel a decade-old mystery concerning priceless emeralds an ancient curse and the disappearance of the girl's mother and massacre of her tribe.,1,67,
4328,"Endings, Beginnings",Romance-Drama,en,CJ Entertainment-Protagonist Pictures,0,0,110,Released,2020,An artist dumps her longtime boyfriend but her attempt to take a break from dating ends when she quickly finds herself in two passionate romances.,1,,
4332,Dust,Thriller,en,Local Motion Pictures,0,0,92,Released,2020,Rachel her father David and adopted brother Isaac flee an attack on their home that leaves David disabled and everyone traumatised.  When they arrive at Janice’s farm they are welcomed in and given asylum. While David convalesces Janice asks Rachel to marry her youngest son Caleb. With the offer of marriage looming over her she learns of hidden tensions within the family slowly illuminating cracks in the happy facade Janice seems intent on living. Rachel is determined to go North where rumours tell of a landless blighted than the one they live in.,1,,
4333,Agatha and the Midnight Murders,Mystery-TV Movie,en,DSP-Factual Fiction,0,0,91,Released,2020,As bombs fall on London writer Agatha Christie decides it is time to kill off her most famous creation.,1,,
4335,Horse Girl,Drama,en,Duplass Brothers Productions,0,0,104,Released,2020,A socially awkward woman with a fondness for arts and crafts horses and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life.,1,71,48
4337,We Need A Little Christmas,Family,en,Mpower Pictures,0,0,63,Released,2020,This Christmas is different than any other Christmas thus far. Trisha Covington - Smith has decided to take her wife Chris and their children to a cabin in the woods to join her best friends Lindsay and Brighton along with her new coworker Angel for a Christmas themed weekend. Santa Claus laughter and secrets lie ahead as the seemingly make shift bunch are forced to face each other and heal with each other in the spirit of the season.,1,,67
4349,The Assistant,Drama,en,Forensic Films-Symbolic Exchange-Bellmer Pictures,0,1338881,88,Released,2020,A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine she grows increasingly aware of the insidious abuse that threatens every aspect of her position.,1,,
4351,Fast and Fierce: Death Race,Action,en,The Asylum,0,0,85,Released,2020,Jack is on his way to grabbing the cash prize for an illegal car race in Mexico to California when a desperate woman fleeing from her gangster boyfriend who runs the tournament jumps into his car pleading for help.,1,,
4356,The Flood,Drama-Thriller-History,en,Head Gear Films-Metrol Technology-Kreo Films FZ-Wagtail Films,0,0,117,Released,2020,When Jarah loses her husband her child her land and her innocence she embarks on a brutal journey of of retribution and revenge that transforms into redemption and reconciliation.,1,,
4360,Project Christmas Wish,TV Movie-Romance-Family,en,Inferno Pictures,0,0,84,Released,2020,For years Lucy has played Santa to her small town’s community by making their holiday wishes come true. But when Lucy grants a little girl’s wish for a Christmas like she used to have with her mom she unexpectedly finds her own wishes coming true in life and love.,1,,
4362,Marionette,Thriller,en,Samsa Film-BosBros-Black Camel Pictures-Accento Films,0,0,108,Released,2020,A therapist loses her grip on reality when a ten-year-old boy claims he can control her future.,1,,
4370,Chita: A Legendary Celebration,Music,en,Broadway Cares/Equity Fights AIDS,0,0,94,Released,2020,Broadway Cares/Equity Fights AIDS presents a 2013 concert celebrating Chita Rivera's 80th birthday as a fundraiser to aid struggling artists during the pandemic. Chita offers a musical retrospective of her career in the theatre with guest stars Tommy Tune and Ben Vereen. Includes songs from 'Seventh Heaven' 'West Side Story' 'Bye Bye Birdie' 'The Happy Time' 'Jacques Brel Is Alive and Well and Living in Paris' 'Chicago' 'The Rink' 'Kiss of the Spider Woman' & 'The Visit' among others.,1,,
4373,Delivered,Horror-Thriller-TV Movie,en,Blumhouse Television,0,0,80,Released,2020,A pregnant woman’s life is upended when she realizes someone close to her has darker plans for her and the baby.,1,,
4375,My Valentine,Thriller-Horror,en,Blumhouse Television,0,0,79,Released,2020,A pop singer's artistic identity is stolen by her ex-boyfriend/manager and shamelessly pasted onto his new girlfriend/protégé. Locked together late one night in a concert venue the three reconcile emotional abuses of the past...until things turn violent.,1,,60
4376,A Valentine's Match,Romance-Drama-TV Movie,en,Motion Picture Corporation of America-Brad Krevoy Television-All Canadian Entertainment,0,0,80,Released,2020,Fired from her job as a reality TV host Natalie returns home for Valentine's Day only to find herself running the town festival's auction with her ex-fiancé thanks to two scheming mothers.,1,,
4377,Ravage,Horror-Thriller,en,Cold Beer Friday-Galvanized Films,0,0,84,Released,2020,When a nature photographer explains to the Police how she fought her way out of the Watchatoomy Valley they dismiss her crazed and violent story as a meth-induced nightmare. But when they discover that she's telling the truth it's too late.,1,,
4384,InstaPsycho,Thriller-TV Movie,en,Reel One Entertainment-Stargazer Films,0,0,79,Released,2020,An unhinged social media super fan frames her best friend for murder.,1,,
4388,WWE Clash of Champions 2020,Action-Drama-Mystery,en,World Wrestling Entertainment (WWE)-WWE Home Video-World Wrestling Entertainment (WWE),0,0,150,Released,2020,On a night where every championship is on the line this event featuring WWE's titleholders includes Drew McIntyre defending his WWE Championship against Randy Orton in an Ambulance Match Roman Reigns facing off against his cousin Jey Uso for the Universal Championship while Asuka defends her Raw Women's Championship against Zelina Vega.,1,,
4390,Scarlett,Action,en,Mainstay Productions,0,0,103,Released,2020,A college student must draw upon all the skills her spy-father taught her to protect herself and save her father from weapons dealers.,1,,64
4391,"Love, Lights, Hanukkah!",TV Movie-Drama,en,Lighthouse Pictures-Just To Be Clear Productions,0,0,84,Released,2020,As Christina prepares her restaurant for its busiest time of year she gets back a DNA test revealing that she’s Jewish. The discovery leads her to a new family and an unlikely romance over eight nights.,1,,
4393,Love Sarah,Drama,en,Rainstar Productions-Miraj Films-Neopol Film,0,0,97,Released,2020,A young woman wishes to fulfill her mother's dream of opening her own bakery in Notting Hill London. To do this she enlists the help of an old friend and her grandma.,1,61,61
4395,The Stand at Paxton County,Thriller,en,ESX Entertainment-Forrest Films,0,0,102,Released,2020,A military veteran comes home to find her father harassed by a sheriff intent on confiscating the livestock on their ranch under shady pretenses.,1,,68
4400,Corona Depression,Drama,en,Hibriso Entertainment,0,0,80,Released,2020,A pandemic strikes the world. What does quarantine do to a lonely woman's mind? Follow her from sense to insanity. No filters. Just you her and her more and more twisted mind.,1,,
4403,Sweet Autumn,Romance-TV Movie,en,Cartel Pictures,0,0,80,Released,2020,Maggie a successful entrepreneur returns home for a will reading and discovers she’s inherited half of her aunt’s famed maple candy business. What she doesn’t understand is why Aunt Dee’s maple supplier Dex inherited the other half. Her return also coincides with the town’s Sweet Autumn Fest and through a series of letters Aunt Dee left Maggie and Dex search for the reason behind her aunt’s final wishes. As she and Dex grow closer Maggie must decide if the life she built is the one she wants.,1,,
4404,Clownery,Horror,en,ITN Distribution-Funny Dreamers,0,0,80,Released,2020,After a terrible trauma on her birthday Emma chooses not to celebrate it again. But when she turns 21 a friend of her breaks the ritual with a surprise party unaware of awakening horrors which for years have been waiting in the darkness.,1,,
4405,My Nightmare Landlord,Thriller-TV Movie,en,The Asylum,0,0,80,Released,2020,Lydia moves into a new apartment after breaking up with her long-term boyfriend finding herself more and more isolated as her apartment manager Drew becomes obsessed with her. Caroline Harris Ignacyo Matynia  Sinéad D'arcy and Spencer Belko Star. (2020),1,,
